时间,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),PE-TTM(扣非),PE-TTM(扣非) 分位点,PE-TTM(扣非) 80%分位点,PE-TTM(扣非) 50%分位点,PE-TTM(扣非) 20%分位点
2019-12-26,85.08,84.99,1304.06,87.99,112398718126.8,53582903382,39.9143,0.7637,41.1889,33.5881,28.8654
2019-12-25,85.61,85.54,1311.64,88.54,113101289952.8,53917834588,40.1638,0.7699,41.1926,33.5881,28.8654
2019-12-24,85.04,84.95,1303.51,87.95,112347621994,53558544749,39.8962,0.7633,41.209,33.5881,28.8654
2019-12-23,83.6,83.46,1283,86.46,110444291047.2,52651185662,39.2203,0.7443,41.2169,33.5881,28.8654
2019-12-20,83.54,83.4,1282.17,86.4,110367646848,52614647712,39.1931,0.7435,41.2384,33.5905,28.8654
2019-12-19,83.94,83.81,1287.81,86.81,110891382209.2,52864323702,39.379,0.7478,41.2384,33.5881,28.8654
2019-12-18,83.44,83.3,1280.79,86.3,110239906516,52553751129,39.1477,0.7403,41.2986,33.5881,28.8654
2019-12-17,84.8,84.7,1300.07,87.7,112028271164,53406303291,39.7828,0.7584,41.3317,33.5881,28.8654
2019-12-16,84.52,84.41,1296.08,87.41,111657824201.2,53229703200,39.6512,0.7553,41.3387,33.5881,28.8654
2019-12-13,83,82.84,1274.46,85.84,109652300988.8,52273626847,38.939,0.7342,41.3791,33.5905,28.8654
2019-12-12,81.85,81.65,1258.07,84.65,108132191038,51548957510,38.3992,0.7226,41.3791,33.5881,28.8654
2019-12-11,82.3,82.12,1264.55,85.12,108732570598.4,51835171450,38.6124,0.7284,41.4366,33.5881,28.8654
2019-12-10,83.43,83.29,1280.66,86.29,110227132482.8,52547661471,39.1432,0.7385,41.4578,33.5881,28.8654
2019-12-09,83.38,83.24,1279.97,86.24,110163262316.8,52517213179,39.1205,0.7376,41.4683,33.5881,28.8654
2019-12-06,84.36,84.25,1293.87,87.25,111453439670,53132268668,39.5786,0.7497,41.4909,33.5905,28.8654
2019-12-05,84.21,84.09,1291.67,87.09,111249055138.8,53034834135,39.5061,0.7478,41.4909,33.5881,28.8654
2019-12-04,83.98,83.86,1288.5,86.86,110955252375.2,52894771994,39.4017,0.7456,41.495,33.5881,28.8654
2019-12-03,83.88,83.75,1286.99,86.75,110814738010,52827785753,39.3518,0.7438,41.495,33.5881,28.8654
2019-12-02,83.52,83.38,1281.89,86.38,110342098781.6,52602468395,39.184,0.7403,41.5074,33.5881,28.8654
2019-11-29,84.99,84.9,1302.82,87.9,112283751828,53528096457,39.8735,0.755,41.5809,33.5905,28.8654
2019-11-28,87.21,87.2,1334.49,90.2,115221779464,54928717866,40.9168,0.7836,41.5809,33.5881,28.8654
2019-11-27,86.82,86.79,1328.85,89.79,114698044102.8,54679041876,40.7308,0.7747,41.5886,33.5881,28.8654
2019-11-26,88.11,88.13,1347.3,91.13,116409764551.6,55495056088,41.3387,0.7937,41.5924,33.5881,28.8654
2019-11-25,85.9,85.84,1315.77,88.84,113484510948.8,54100524337,40.2999,0.765,41.6135,33.5881,28.8654
2019-11-22,87.17,87.16,1333.94,90.16,115170683331.2,54904359233,40.8987,0.7801,41.6448,33.5905,28.8654
2019-11-21,89.63,89.7,1368.91,92.7,118415287764,56451132441,42.0509,0.8065,41.6448,33.5881,28.8654
2019-11-20,90.42,90.52,1380.2,93.52,119462758486.4,56950484422,42.4229,0.8123,41.6448,33.5881,28.8654
2019-11-19,90.88,90.99,1386.68,93.99,120063138046.8,57236698362,42.6361,0.8158,41.6448,33.5881,28.8654
2019-11-18,89.27,89.33,1363.82,92.33,117942648535.6,56225815084,41.883,0.8048,41.6448,33.5881,28.8654
2019-11-15,85.81,85.75,1314.53,88.75,113369544650,54045717413,40.2591,0.7634,41.6635,33.5905,28.8654
2019-11-14,86.87,86.84,1329.53,89.84,114761914268.8,54709490167,40.7535,0.7747,41.6635,33.5881,28.8654
2019-11-13,86.83,86.8,1328.98,89.8,114710818136,54685131534,40.7354,0.7739,41.6955,33.5881,28.8654
2019-11-12,87.1,87.08,1332.84,90.08,115068491065.6,54855641966,40.8624,0.7774,41.7309,33.5881,28.8654
2019-11-11,85.22,85.14,1306.13,88.14,112590328624.8,53674248256,39.9824,0.758,41.748,33.5881,28.8654
2019-11-08,86.63,86.6,1326.23,89.6,114455337472,54563338368,40.6447,0.7713,41.7747,33.5905,28.8654
2019-11-07,87.53,87.53,1339.04,90.53,115643322559.6,55129676590,41.0665,0.7836,41.7747,33.5881,28.8654
2019-11-06,85.59,85.52,1311.36,88.52,113075741886.4,53905655272,40.1547,0.7606,41.8117,33.5881,28.8654
2019-11-05,87.06,87.04,1332.29,90.04,115017394932.8,54831283333,40.8442,0.7752,41.834,33.5881,28.8654
2019-11-04,86.38,86.34,1322.65,89.34,114123212608.8,54405007252,40.5267,0.7681,41.8661,33.5881,28.8654
2019-11-01,83.84,83.71,1286.44,86.71,110763641877.2,52803427119,39.3337,0.7426,41.9249,33.5905,28.8654
2019-10-31,83.68,83.55,1284.24,86.55,110559257346,52705992587,39.2611,0.7412,41.9249,33.5881,28.8654
2019-10-30,81.22,81,1249.12,84,107301878880,51153129720,38.1044,0.7125,41.9289,33.5881,28.8654
2019-10-29,84.31,84.2,1293.18,87.2,111389569504,53101820376,39.556,0.7456,41.9555,33.5881,28.8654
2019-10-28,78.11,77.78,1204.79,80.78,103188640189.6,49192259747,39.1756,0.739,42.0665,33.5881,28.8654
2019-10-25,78.11,77.78,1204.79,80.78,103188640189.6,49192259747,39.1756,0.7386,42.1585,33.5905,28.8654
2019-10-24,77.35,77,1194.05,80,102192265600,48717266400,38.7974,0.731,42.1585,33.5881,28.8654
2019-10-23,78.12,77.8,1205.06,80.8,103214188256,49204439064,39.1853,0.7385,42.1655,33.5881,28.8654
2019-10-22,78.79,78.49,1214.56,81.49,104095596546.8,49624625487,39.52,0.7434,42.2214,33.5881,28.8654
2019-10-21,78.58,78.27,1211.54,81.27,103814567816.4,49490653004,39.4133,0.742,42.2494,33.5881,28.8654
2019-10-18,77.21,76.85,1191.98,79.85,102000655102,48625921526,38.7246,0.7289,42.2597,33.5905,28.8654
2019-10-17,78.88,78.58,1215.8,81.58,104210562845.6,49679432411,39.5636,0.7425,42.2597,33.5881,28.8654
2019-10-16,79.37,79.09,1222.83,82.09,104862038538.8,49990004985,39.8109,0.7491,42.2788,33.5881,28.8654
2019-10-15,81.82,81.62,1257.66,84.62,108093868938.4,51530688535,41.0379,0.7743,42.3022,33.5881,28.8654
2019-10-14,80.91,80.68,1244.72,83.68,106893109817.6,50958260654,40.582,0.7633,42.3245,33.5881,28.8654
2019-10-11,73.55,73.07,1139.94,76.07,97172070552.4,46324030688,36.8914,0.6327,42.4159,33.5905,28.8654
2019-10-10,73.05,72.55,1132.78,75.55,96507820826,46007368457,36.6393,0.6157,42.4159,33.5881,28.8654
2019-10-09,73.68,73.2,1141.73,76.2,97338132984,46403196246,36.9545,0.64,42.4472,33.5881,28.8654
2019-10-08,74.25,73.79,1149.85,76.79,98091800942.8,46762486086,37.2406,0.6611,42.4472,33.5877,28.8654
2019-09-30,73.53,73.05,1139.66,76.05,97146522486,46311851372,36.8817,0.631,42.4699,33.5877,28.8654
2019-09-27,73.93,73.46,1145.31,76.46,97670257847.2,46561527362,37.0806,0.6484,42.4723,33.5881,28.8654
2019-09-26,74.53,74.08,1153.84,77.08,98462247905.6,46939086176,37.3813,0.6681,42.4723,33.5877,28.8654
2019-09-25,75.27,74.85,1164.45,77.85,99445848462,47407989866,37.7547,0.6898,42.5318,33.5877,28.8654
2019-09-24,73.62,73.14,1140.9,76.14,97261488784.8,46366658296,36.9254,0.6359,42.5336,33.5877,28.8654
2019-09-23,73.67,73.19,1141.59,76.19,97325358950.8,46397106588,36.9496,0.639,42.5488,33.5877,28.8654
2019-09-20,75.03,74.6,1161,77.6,99126497632,47255748408,37.6334,0.6815,42.6885,33.5881,28.8654
2019-09-19,74.86,74.42,1158.52,77.42,98896565034.4,47146134559,37.5462,0.6765,42.6885,33.5877,28.8654
2019-09-18,74.9,74.47,1159.21,77.47,98960435200.4,47176582850,37.5704,0.6774,42.6892,33.5877,28.8654
2019-09-17,74.27,73.81,1150.13,76.81,98117349009.2,46774665402,37.2503,0.6606,42.6963,33.5877,28.8654
2019-09-16,74.88,74.44,1158.8,77.44,98922113100.8,47158313875,37.5559,0.6761,42.7116,33.5877,28.8654
2019-09-12,74.07,73.61,1147.37,76.61,97861868345.2,46652872236,37.1533,0.6537,42.8237,33.5881,28.8654
2019-09-11,73.98,73.51,1145.99,76.51,97734128013.2,46591975653,37.1048,0.6497,42.8269,33.5881,28.8654
2019-09-10,75.42,75,1166.51,78,99637458960,47499334740,37.8274,0.6882,42.8308,33.5881,28.8654
2019-09-09,74.14,73.68,1148.34,76.68,97951286577.6,46695499844,37.1873,0.655,42.9456,33.5881,28.8654
2019-09-06,73.58,73.1,1140.35,76.1,97210392652,46342299663,36.906,0.634,43.029,33.5905,28.8654
2019-09-05,73.48,73,1138.97,76,97082652320,46281403080,36.8575,0.6263,43.029,33.5881,28.8654
2019-09-04,73.54,73.06,1139.8,76.06,97159296519.2,46317941030,36.8866,0.6307,43.0292,33.5881,28.8654
2019-09-03,73.07,72.57,1133.05,75.57,96533368892.4,46019547773,36.649,0.6166,43.1351,33.5881,28.8654
2019-09-02,73.54,73.06,1139.8,76.06,97159296519.2,46317941030,36.8866,0.6303,43.144,33.5881,28.8654
2019-08-30,74.16,73.7,1148.61,76.7,97976834644,46707679161,37.197,0.6525,43.1525,33.5905,28.8654
2019-08-29,73.98,73.51,1145.99,76.51,97734128013.2,46591975653,37.1048,0.6475,43.1525,33.5881,28.8654
2019-08-28,76.09,75.7,1176.15,78.7,100531641284,47925610821,33.7581,0.508,43.1571,33.5881,28.8654
2019-08-27,77.21,76.85,1191.98,79.85,102000655102,48625921526,34.2514,0.5274,43.1571,33.5881,28.8654
2019-08-26,76.63,76.25,1183.72,79.25,101234213110,48260542028,33.994,0.5181,43.1571,33.5881,28.8654
2019-08-23,75.28,74.86,1164.58,77.86,99458622495.2,47414079524,33.3978,0.4865,43.1646,33.5905,28.8654
2019-08-22,74.74,74.3,1156.87,77.3,98743276636,47073058659,33.1576,0.4708,43.1646,33.5928,28.8654
2019-08-21,74.8,74.36,1157.7,77.36,98819920835.2,47109596609,33.1833,0.4731,43.1908,33.5993,28.8654
2019-08-20,75.42,75,1166.51,78,99637458960,47499334740,33.4578,0.4894,43.2172,33.6123,28.8654
2019-08-19,74.19,73.73,1149.02,76.73,98015156743.6,46725948136,32.9131,0.4549,43.2172,33.6125,28.8654
2019-08-16,72.85,72.34,1129.89,75.34,96239566128.8,45879485632,32.3168,0.4137,43.2172,33.6229,28.8654
2019-08-15,72.7,72.19,1127.82,75.19,96047955630.8,45788140758,32.2525,0.4108,43.2172,33.6329,28.8654
2019-08-14,73.19,72.7,1134.84,75.7,96699431324,46098713331,32.4713,0.4249,43.2172,33.6658,28.8654
2019-08-13,73.49,73.01,1139.11,76.01,97095426353.2,46287492738,32.6042,0.4322,43.2172,33.6736,28.8654
2019-08-12,73.06,72.56,1132.91,75.56,96520594859.2,46013458115,32.4112,0.4216,43.2172,33.6915,28.8654
2019-08-09,71.84,71.3,1115.57,74.3,94911066676,45246161169,31.8707,0.3794,43.2588,33.7087,28.8654
2019-08-08,72.79,72.28,1129.06,75.28,96162921929.6,45842947682,32.2911,0.4127,43.2588,33.7096,28.8654
2019-08-07,71.87,71.33,1115.98,74.33,94949388775.6,45264430144,31.8836,0.3809,43.2622,33.7129,28.8654
2019-08-06,72.23,71.7,1121.07,74.7,95422028004,45489747501,32.0423,0.392,43.2696,33.7175,28.8654
2019-08-05,71.93,71.39,1116.8,74.39,95026032974.8,45300968094,31.9093,0.384,43.2824,33.7248,28.8654
2019-08-02,72.89,72.39,1130.57,75.39,96303436294.8,45909933924,32.3383,0.413,43.335,33.7314,28.8654
2019-08-01,73.21,72.72,1135.12,75.72,96724979390.4,46110892648,32.4798,0.4224,43.335,33.7329,28.8654
2019-07-31,73.41,72.92,1137.87,75.92,96980460054.4,46232685814,32.5656,0.426,43.335,33.7419,28.8654
2019-07-30,73.24,72.75,1135.53,75.75,96763301490,46129161623,32.4927,0.4224,43.335,33.7564,28.8654
2019-07-29,73.49,73.01,1139.11,76.01,97095426353.2,46287492738,32.6042,0.4278,43.335,33.7672,28.8654
2019-07-26,75.19,74.77,1163.34,77.77,99343656196.4,47359272599,33.3592,0.4761,43.335,33.7774,28.8654
2019-07-25,76,75.6,1174.77,78.6,100403900952,47864714238,33.7152,0.4962,43.335,33.7853,28.8654
2019-07-24,74.91,74.48,1159.35,77.48,98973209233.6,47182672508,33.2348,0.4697,43.335,33.7945,28.8654
2019-07-23,75.06,74.63,1161.42,77.63,99164819731.6,47274017383,33.2991,0.4741,43.335,33.8022,28.8654
2019-07-22,73.24,72.75,1135.53,75.75,96763301490,46129161623,32.4927,0.4224,43.335,33.8159,28.8654
2019-07-19,74.07,73.61,1147.37,76.61,97861868345.2,46652872236,32.8616,0.4448,43.335,33.8252,28.8654
2019-07-18,74.01,73.54,1146.41,76.54,97772450112.8,46610244628,32.8316,0.4406,43.335,33.8279,28.8654
2019-07-17,75.44,75.02,1166.79,78.02,99663007026.4,47511514057,33.4664,0.4803,43.335,33.8306,28.8654
2019-07-16,77.48,77.13,1195.84,80.13,102358328031.6,48796431958,34.3715,0.5192,43.335,33.839,28.8654
2019-07-15,78.87,78.57,1215.67,81.57,104197788812.4,49673342753,34.9892,0.5391,43.335,33.839,28.8654
2019-07-12,78.93,78.63,1216.49,81.63,104274433011.6,49709880703,35.0149,0.5402,43.335,33.8474,28.8654
2019-07-11,78.04,77.71,1203.82,80.71,103099221957.2,49149632139,34.6203,0.5259,43.335,33.839,28.8654
2019-07-10,79.37,79.09,1222.83,82.09,104862038538.8,49990004985,35.2122,0.5462,43.335,33.839,28.8654
2019-07-09,79.54,79.26,1225.17,82.26,105079197103.2,50093529176,35.2852,0.5475,43.335,33.839,28.8654
2019-07-08,79.19,78.9,1220.21,81.9,104619331908,49874301477,35.1307,0.5449,43.335,33.839,28.8654
2019-07-05,81.32,81.1,1250.5,84.1,107429619212,51214026303,36.0744,0.5769,43.335,33.8474,28.8654
2019-07-04,80.46,80.22,1238.38,83.22,106305504290.4,50678136373,35.6969,0.5621,43.335,33.839,28.8654
2019-07-03,81.36,81.15,1251.19,84.15,107493489378,51244474595,36.0959,0.5776,43.335,33.839,28.8654
2019-07-02,82.09,81.9,1261.52,84.9,108451541868,51701198967,36.4176,0.5877,43.335,33.839,28.8654
2019-07-01,81.61,81.4,1254.63,84.4,87894136368,87893521092,29.5145,0.2391,43.335,33.839,28.8654
2019-06-28,80.66,80.42,1241.14,83.42,86873564642.4,86872956511,29.1718,0.2226,43.335,33.8532,28.8654
2019-06-27,81,80.77,1245.96,83.77,87238054544.4,87237443861,29.2942,0.2276,43.335,33.8698,28.8654
2019-06-26,78.36,78.04,1208.37,81.04,84395033308.8,84394442527,28.3395,0.1675,43.335,33.8865,28.8654
2019-06-25,78.04,77.71,1203.82,80.71,84051371401.2,84050783025,28.2241,0.1622,43.335,33.8921,28.8817
2019-06-24,76.95,76.59,1188.4,79.59,82885003714.8,82884423504,27.8324,0.1405,43.335,33.9001,28.8888
2019-06-21,76.34,75.95,1179.59,78.95,82218507894,82217932349,27.6086,0.1277,43.335,33.9227,28.8933
2019-06-20,76.25,75.86,1178.35,78.86,82124781919.2,82124207030,27.5772,0.1246,43.335,33.9233,28.9052
2019-06-19,75.37,74.95,1165.82,77.95,81177108174,81176539919,27.2589,0.1149,43.335,33.9243,28.9086
2019-06-18,74.61,74.17,1155.08,77.17,80364816392.4,80364253823,26.9862,0.1021,43.335,33.927,28.909
2019-06-17,74.61,74.16,1154.94,77.16,80354402395.2,80353839899,26.9827,0.1012,43.335,33.9349,28.9112
2019-06-14,75,74.57,1160.59,77.57,80781376280.4,80780810795,27.126,0.1082,43.335,33.976,28.9179
2019-06-13,75.25,74.83,1164.17,77.83,81052140207.6,81051572827,27.217,0.1109,43.335,33.9832,28.9213
2019-06-12,74.87,74.43,1158.66,77.43,80635580319.6,80635015855,27.0771,0.1061,43.335,33.9981,28.9261
2019-06-11,75.18,74.75,1163.07,77.75,80968828230,80968261433,27.189,0.1096,43.335,34.0133,28.9268
2019-06-10,72.88,72.38,1130.44,75.38,78500710893.6,78500161373,26.3602,0.0787,43.335,34.0332,28.9346
2019-06-06,71.88,71.34,1116.12,74.34,77417655184.8,77417113246,25.9965,0.0632,43.335,34.0492,28.9373
2019-06-05,72.04,71.51,1118.46,74.51,77594693137.2,77594149959,26.056,0.0658,43.335,34.0544,28.9385
2019-06-04,73.54,73.06,1139.8,78.06,81291662143.2,81291093086,27.2974,0.1122,43.335,34.071,28.9401
2019-06-03,74.16,73.72,1148.88,78.72,81978985958.4,81978412090,27.5282,0.1184,43.335,34.071,28.9475
2019-05-31,73.19,72.69,1134.7,77.69,80906344246.8,80905777887,27.168,0.1077,43.335,34.0778,28.9518
2019-05-30,73.95,73.5,1145.86,78.5,81749878020,81749305755,27.4513,0.1153,43.335,34.0785,28.9518
2019-05-29,74.36,73.93,1151.78,78.93,82197679899.6,82197104500,27.6016,0.1189,43.335,34.082,28.957
2019-05-15,75.37,75,1166.51,80,83311977600,83311394400,27.9758,0.1374,43.2824,34.1157,28.9828
2019-05-14,74.12,73.68,1148.33,78.68,81937329969.6,81936756392,27.5142,0.1167,43.2824,34.1507,28.9847
2019-05-13,74.52,74.1,1154.12,79.1,82374717852,82374141213,27.6611,0.1247,43.2824,34.1625,28.9847
2019-05-10,75.38,75.01,1166.65,80.01,83322391597.2,83321808324,27.9793,0.1369,43.2824,34.1772,28.995
2019-05-09,74.79,74.39,1158.11,79.39,82676723770.8,82676145018,27.7625,0.1291,43.2824,34.1881,29.005
2019-05-08,79.14,79,1221.58,84,87477576480,87476964120,29.3746,0.2194,43.2824,34.1995,29.0232
2019-05-07,79.26,79.13,1223.37,84.13,87612958443.6,87612345136,29.4201,0.2216,43.2824,34.2287,29.0232
2019-05-06,77.26,77.01,1194.18,82.01,85405191037.2,85404593184,28.6787,0.1775,43.2824,34.2729,29.0232
2019-04-30,83.38,83.5,1283.54,88.5,92163875220,92163230055,30.9482,0.3024,43.2824,34.2919,29.0344
2019-04-29,82.48,82.55,1270.46,87.55,91174545486,91173907247,31.2456,0.3178,43.2824,34.2992,29.0344
2019-04-26,81.22,81.21,1252.01,86.21,89779069861.2,89778441390,30.7673,0.293,43.2824,34.3327,29.0379
2019-04-25,84.22,84.4,1295.94,89.4,93101134968,93100483242,31.9058,0.3671,43.335,34.3503,29.0344
2019-04-24,86.67,87,1331.74,92,95808774240,95808103560,32.8337,0.4234,43.335,34.3644,29.0344
2019-04-23,85.54,85.8,1315.21,90.8,94559094576,94558432644,32.4054,0.4011,43.335,34.3655,29.0344
2019-04-22,86.5,86.82,1329.26,91.82,95621322290.4,95620652923,32.7695,0.4188,43.3447,34.3666,29.0344
2019-04-19,84.73,84.94,1303.37,89.94,93663490816.8,93662835154,32.0985,0.3785,43.3973,34.3671,29.0344
2019-04-18,84.84,85.06,1305.02,90.06,93788458783.2,93787802246,32.1413,0.3818,43.3973,34.373,29.0344
2019-04-17,85.91,86.19,1320.58,91.19,94965240466.8,94964575692,32.5446,0.406,43.3992,34.3928,29.0344
2019-04-16,84.93,85.15,1306.26,90.15,93882184758,93881527565,32.1735,0.3857,43.4416,34.4116,29.0344
2019-04-15,83.99,84.15,1292.49,89.15,92840785038,92840135135,31.8166,0.3567,43.4527,34.4272,29.0344
2019-04-12,84.77,84.98,1303.92,89.98,93705146805.6,93704490851,32.1128,0.379,43.464,34.4502,29.0344
2019-04-11,85.54,85.8,1315.21,90.8,94559094576,94558432644,32.4054,0.3989,43.464,34.4525,29.0344
2019-04-10,88.64,89.09,1360.51,94.09,97985299654.8,97984613739,33.5796,0.4659,43.5153,34.4701,29.0344
2019-04-09,85.72,85.99,1317.83,90.99,94756960522.8,94756297206,32.4733,0.402,43.5192,34.4976,29.0344
2019-04-08,80.59,80.54,1242.79,85.54,89081332048.8,89080708462,30.5282,0.2809,43.5249,34.5223,29.0344
2019-04-04,79.95,79.86,1233.43,84.86,88373180239.2,88372561610,30.2855,0.2664,43.5597,34.5407,29.0344
2019-04-03,80.69,80.65,1244.3,85.65,89195886018,89195261630,30.5675,0.2823,43.6696,34.5472,29.0344
2019-04-02,81.63,81.65,1258.07,86.65,90237285738,90236654060,30.9244,0.299,43.7477,34.5556,29.0344
2019-04-01,82.43,82.5,1269.78,87.5,91122475500,91121837625,31.2277,0.3144,43.769,34.5659,29.0344
2019-03-29,80.55,80.5,1242.24,85.5,89039676060,89039052765,30.5139,0.2799,43.7933,34.574,29.0344
2019-03-28,78.36,78.18,1210.29,83.18,86623628709.6,86623022327,29.686,0.2356,43.7933,34.5833,29.0344
2019-03-27,78.98,78.83,1219.24,83.83,87300538527.6,87299927407,29.9179,0.2475,43.8026,34.6247,29.0344
2019-03-26,77.79,77.57,1201.9,82.57,85988374880.4,85987772945,29.4683,0.2237,43.8074,34.6573,29.0344
2019-03-25,78.33,78.14,1209.74,83.14,86581972720.8,86581366630,29.6717,0.2338,43.9077,34.6582,29.0344
2019-03-22,81.04,81.02,1249.4,86.02,89581203914.4,89580576829,30.6995,0.2861,43.9348,34.6831,29.0344
2019-03-21,81.13,81.12,1250.77,86.12,89685343886.4,89684716072,32.1683,0.3782,43.9348,34.6845,29.0344
2019-03-20,80.81,80.78,1246.09,85.78,89331267981.6,89330642645,32.0413,0.369,43.949,34.7081,29.0344
2019-03-19,81.29,81.29,1253.12,86.29,89862381838.8,89861752785,32.2318,0.3822,43.9542,34.752,29.0344
2019-03-18,82.83,82.92,1275.56,87.92,91559863382.4,91559222446,32.8407,0.4135,44.0408,34.7812,29.0344
2019-03-15,79.23,79.1,1222.96,84.1,87581716452,87581103363,31.4138,0.3226,44.0905,34.8063,29.0344
2019-03-14,79.7,79.6,1229.85,84.6,88102416312,88101799578,31.6006,0.3342,44.0905,34.8141,29.0344
2019-03-13,79.52,79.41,1227.23,84.41,87904550365.2,87903935016,31.5296,0.3316,44.1145,34.8242,29.0344
2019-03-12,78.92,78.77,1218.42,83.77,87238054544.4,87237443861,31.2906,0.3148,44.1356,34.8285,29.0344
2019-03-11,79.18,79.05,1222.27,84.05,87529646466,87529033742,31.3951,0.3219,44.2321,34.8341,29.0344
2019-03-08,77.99,77.78,1204.79,82.78,86207068821.6,86206465355,30.9208,0.2958,44.2664,34.8389,29.0344
2019-03-07,80.85,80.82,1246.64,85.82,89372923970.4,89372298343,32.0563,0.3672,44.2664,34.8407,29.0344
2019-03-06,82.9,83,1276.66,88,91643175360,91642533840,32.8706,0.4139,44.3074,34.8443,29.0344
2019-03-05,83.85,84,1290.43,89,92684575080,92683926270,33.2441,0.4364,44.3099,34.8461,29.0344
2019-03-04,83.87,84.02,1290.7,89.02,92705403074.4,92704754119,33.2516,0.4368,44.3342,34.8563,29.0344
2019-03-01,81.54,81.55,1256.7,86.55,90133145766,90132514817,32.329,0.3842,44.3872,34.8697,29.0344
2019-02-27,80.15,80.08,1236.46,85.08,88602288177.6,88601667944,31.7799,0.3446,44.4442,34.8827,29.0344
2019-02-26,81.52,81.53,1256.42,86.53,90112317771.6,90111686968,32.3215,0.3825,44.5342,34.9011,29.0344
2019-02-25,80.12,80.04,1235.9,85.04,88560632188.8,88560012247,31.7649,0.3442,44.5647,34.9123,29.0344
2019-02-22,78.31,78.12,1209.47,83.12,86561144726.4,86560538782,31.0478,0.3014,44.6235,34.9299,29.0379
2019-02-21,78.07,77.87,1206.03,82.87,86300794796.4,86300190674,30.9544,0.2975,44.6862,34.9312,29.0344
2019-02-20,78.93,78.78,1218.56,83.78,87248468541.6,87247857785,31.2943,0.3143,44.7676,34.9472,29.0344
2019-02-19,78.8,78.64,1216.63,83.64,87102672580.8,87102062845,31.242,0.3103,44.7808,34.9478,29.0344
2019-02-18,80.3,80.24,1238.66,85.24,88768912132.8,88768290733,31.8396,0.3495,44.888,34.9642,29.0344
2019-02-15,78.01,77.8,1205.06,82.8,86227896816,86227293204,30.9282,0.2956,44.8902,34.9724,29.0379
2019-02-14,79.8,79.7,1231.22,84.7,88206556284,88205938821,31.6379,0.3314,44.8999,34.9777,29.0344
2019-02-13,80.6,80.55,1242.93,85.55,89091746046,89091122387,31.9554,0.3565,44.9394,34.9906,29.0344
2019-02-12,80.22,80.15,1237.42,85.15,88675186158,88674565415,31.806,0.3429,44.9539,35.0055,29.0344
2019-02-11,78.48,78.3,1211.95,83.3,86748596676,86747989419,31.115,0.3033,44.9891,35.0094,29.0344
2019-02-01,76.27,75.96,1179.73,80.96,84311721331.2,84311131133,30.2409,0.2603,44.9891,35.0562,29.0385
2019-01-31,73.23,72.73,1135.25,77.73,80948000235.6,80947433584,29.0344,0.1994,44.9988,35.0579,29.0379
2019-01-30,73.2,72.7,1134.84,77.7,80916758244,80916191811,29.0232,0.199,44.9988,35.0595,29.0385
